2.141563574626240141e-01,1.608055275286444097e-01,9.604674313862499035e-02,5.503535858204389869e-02,5.413254422388356218e-02,5.437709037505325527e-02,1.937890348314925612e-02,-3.589890718209828163e-02,-7.672472190046569773e-02,-1.073610397191883392e-01,-1.574069831424762811e-01,-2.399129031308381010e-01,-3.541357577494496645e-01,-4.970893163080510324e-01,-6.676393466863101978e-01,-8.622809396075767907e-01,-1.056820677639221939e+00,-1.203261753647828725e+00,-1.257031187527132721e+00,-1.196542940101948060e+00,-1.019674459889195806e+00,-7.521004485983774357e-01,-4.466374685627306218e-01,-1.515185951395702779e-01,9.175426027985227051e-02,2.177028043055569129e-01,1.913177780358796543e-01,5.864042266088397709e-02,-9.612953753824994563e-02,-2.203498752214670120e-01,-2.785315187886282517e-01,-2.341402247603583953e-01,-6.837598867304324479e-02,2.002119138365710815e-01,5.173622071820203061e-01,8.139373494509074547e-01,1.033219949101614743e+00,1.166785239152307030e+00,1.235744932488476389e+00,1.248001031944198091e+00,1.206590391786566574e+00,1.135072149235422767e+00,1.059126292799223101e+00,9.748992812891228432e-01,8.649275961749937069e-01,7.330315706393764064e-01,5.919280038783663045e-01,4.412434195707573004e-01,2.742149299586942868e-01,9.347675693732446223e-02,-9.743150874699781083e-02,-2.877622385186037191e-01,-4.480156083129801514e-01,-5.454507773085558453e-01,-5.751338163424956074e-01,-5.554405576667694744e-01,-4.830696054321229060e-01,-3.368111206665477253e-01,-1.219453578012709705e-01,1.112028371756475231e-01,3.079251813262724458e-01,4.540434484642918433e-01,5.358880712326222762e-01,5.216821467268143442e-01,4.081845960905943205e-01,2.510216023656792195e-01,1.170434564900945523e-01,2.895038409221820791e-02,-8.718573269037266718e-03,1.762924865359526833e-02,1.045299609482556180e-01,2.045906893313013675e-01,2.501175818757539471e-01,2.063251221902033250e-01,8.309333928842768668e-02,-8.609055344165719714e-02,-2.654162939663159415e-01,-4.113617264154172948e-01,-4.758284627218781204e-01,-4.403559156536250296e-01,-3.257278614727303068e-01,-1.702446522658163097e-01,-1.889382500960272828e-03,1.566997108672694428e-01,2.823432435240965099e-01,3.472859817511428915e-01,3.271057640378905451e-01,2.324507350321494414e-01,1.037381908503389877e-01,-1.829050505956689859e-02,-1.115766693763566575e-01,-1.705107111894780814e-01,-2.007479017936568688e-01,-2.227150495201746239e-01,-2.619396130979714798e-01,-3.348288703677285150e-01,-4.346071041905560373e-01,-5.351795125050905488e-01,-6.248282372983116062e-01,-6.972019942668771231e-01,-7.396650619157107975e-01,-7.452742085150252382e-01,-7.209359817573910423e-01,-6.741296818357345177e-01,-5.915186076369852719e-01,-4.632764309923883550e-01,-3.188411223993704025e-01,-1.962878763464066534e-01,-1.036598029882910138e-01,-3.655845617119085622e-02,-2.081436665452918774e-03,-1.384088887603794268e-02,-7.184643538422910702e-02,-1.503861008937653343e-01,-2.030891108208352780e-01,-2.066294579893259709e-01,-1.897873876255478653e-01,-1.849285831287178217e-01,-2.040496980362653812e-01,-2.727565705509941707e-01,-4.182591750760921712e-01,-6.245835209774692753e-01,-8.398061013724132939e-01,-1.025499979493656122e+00,-1.153502406398977387e+00,-1.200246128721296657e+00,-1.157634659443278480e+00,-1.035633121357934394e+00,-8.585920167623579680e-01,-6.580259231521431440e-01,-4.588065861382366051e-01,-2.793708336460991593e-01,-1.406789571865647015e-01,-4.689236283453008386e-02,1.872917668449108550e-02,7.839269894718552123e-02,1.476393117674342226e-01,2.340161954949738776e-01,3.115275645284778516e-01,3.253723118038552853e-01,2.556848363759268716e-01,1.403252104785038257e-01,1.312221381505249661e-02,-1.231065712943933271e-01,-2.482586402140189996e-01,-3.162639253057031863e-01,-3.103656166636825087e-01,-2.589061661352723975e-01,-1.847579692039086896e-01,-9.560862031298951458e-02,-1.814996753035745232e-03,8.266006479621441916e-02,1.486847937086318572e-01,1.695319584641717114e-01,1.100104093547579209e-01,-2.100819563880215735e-02,-1.859132631585009854e-01,-3.597522470954571117e-01,-5.160623463474064421e-01,-6.014045471664190012e-01,-5.726820366749968416e-01,-4.404233270481225371e-01,-2.607599836088100309e-01,-1.132732236769569134e-01,-6.335727983289834997e-02,-1.193149690628351883e-01,-2.392673319514929398e-01,-3.828824716288611318e-01,-5.269086798261825022e-01,-6.451080145628939055e-01,-7.183511447831062435e-01,-7.455476062437010887e-01,-7.458362854881930293e-01,-7.477135451370450214e-01,-7.718748692234699282e-01,-8.002960280458829567e-01,-7.883010126137515172e-01,-7.190944671172933012e-01,-6.080234974641980372e-01,-4.656965758577539805e-01,-3.076291958633219914e-01,-1.868228568087558494e-01,-1.550226670468477230e-01,-2.102662546600418680e-01,-3.081565616758350501e-01,-3.944469843669002884e-01,-4.222220847246695996e-01,-3.700085266841176002e-01,-2.606815052205581074e-01,-1.417236936400542158e-01,-2.964744330711342052e-02,9.594394573267604753e-02,2.513619077519280154e-01,4.187861527036397247e-01,5.738344311486378579e-01,7.078290458206583091e-01,7.959566161555136077e-01,7.947789276909688061e-01,6.879006585333564683e-01,5.254043460441291113e-01,3.834857118817140975e-01,2.986838512584493732e-01,2.620559098600742098e-01,2.491629241523098948e-01,2.510667298295508609e-01,2.616381578231117278e-01,2.617363545963990457e-01,2.232230429539007188e-01,1.278561298396241885e-01,-2.311658536297567929e-02,-2.123293603884992831e-01,-4.149600262799352235e-01,-5.980753914240153346e-01,-7.262707826506401565e-01,-7.757640017698521628e-01,-7.410729274752576590e-01,-6.373569416394279097e-01,-4.942404253978280315e-01,-3.455194341309750783e-01,-2.069165414035757378e-01,-8.245081682629437636e-02,1.864166973614521036e-02,9.526240394555290925e-02,1.524735785748181360e-01,1.680879350200032707e-01,9.990467936385215297e-02,-6.292868174001982340e-02,-2.893791483577226042e-01,-5.415860222376600586e-01,-7.723929251737472468e-01,-9.203891547034230847e-01,-9.428261330630588466e-01,-8.439566285268071955e-01,-6.618134668273106813e-01,-4.227342434887170208e-01,-1.500709365379685467e-01,9.950416203516304625e-02,2.622420465315648541e-01,3.316448591781379074e-01,3.390428428227609814e-01,2.874002334611289733e-01,1.642423794742178256e-01,6.623355308194654734e-03,-1.165405599038835255e-01,-1.733757465396816022e-01,-1.846136566426184178e-01,-1.751546627267445422e-01,-1.535456386700524145e-01,-1.396282662650299711e-01,-1.543761275730741178e-01,-1.998481178352471410e-01,-2.662451123259493291e-01,-3.417997650066348370e-01,-4.078357842860617644e-01,-4.403388167838331868e-01,-4.474873015000047638e-01,-4.517766218104871667e-01,-4.619182779306471032e-01,-4.761620370137982783e-01,-4.876031374996399048e-01,-4.946312197741819516e-01,-5.015891101202811786e-01,-5.174480040375168954e-01,-5.394460808040376643e-01,-5.312933621959573527e-01,-4.520475301590305972e-01,-2.994897440546054335e-01,-1.163481608462152150e-01,4.687884842471710944e-02,1.627952423421701045e-01,2.201099615529729936e-01,2.077359042523445332e-01,1.267342633933647988e-01,1.835235180692369739e-02,-5.485278925102963360e-02,-5.506485588547544580e-02,2.881575346385453415e-02,1.839446152271705104e-01,3.694628526342939590e-01,5.263357470543200689e-01,6.125754879297661271e-01,6.075232221188291426e-01,5.049063800307697081e-01,3.229414342319712472e-01,1.017830675213808322e-01,-1.175608618253658200e-01,-3.037154627988455369e-01,-4.343041856033785231e-01,-4.766869933700200179e-01,-4.286126127260517782e-01,-3.363191579356694105e-01,-2.424656712360498678e-01,-1.575907516291555899e-01,-1.030907114732474428e-01,-1.158416224828502650e-01,-1.915092047978292633e-01,-2.876042554654829608e-01,-3.737026001716213797e-01,-4.489205162264646720e-01,-5.097248152454448844e-01,-5.587194174630224497e-01,-6.239161499096269603e-01,-7.387368886651264344e-01,-9.016660425373889121e-01,-1.076439037115305641e+00,-1.222296685331519139e+00,-1.323706803262853171e+00,-1.396445106977840522e+00,-1.467908110040234249e+00,-1.565492965809904158e+00,-1.731191992955612324e+00,-1.996831411916085042e+00,-2.333316912987960290e+00,-2.668937037249845989e+00,-2.955538266531317682e+00,-3.188750437626923784e+00,-3.372124379287275264e+00,-3.507519595158574255e+00,-3.609756478582120121e+00,-3.714305904482774423e+00,-3.837360630314502252e+00,-3.944629035491551861e+00,-3.968982603352064320e+00,-3.862081551353133246e+00,-3.626980393111072676e+00,-3.297858283617303599e+00,-2.924940200739723828e+00,-2.556941052615131049e+00,-2.243235902854197494e+00,-2.024287851589764209e+00,-1.895034882575520774e+00,-1.810521585336187345e+00,-1.734660250910645241e+00,-1.658026600476309564e+00,-1.585574321582494450e+00,-1.520408948742171695e+00,-1.463287204813475295e+00,-1.416970572190725752e+00,-1.383076891895865579e+00,-1.361572253335007199e+00,-1.353645512247375837e+00,-1.382335592577059957e+00,-1.482121025404500081e+00,-1.679989380084001338e+00,-1.972694419649267727e+00,-2.298990439623072035e+00,-2.558279010519055152e+00,-2.664055844464982670e+00,-2.591527505114120888e+00,-2.370108539731045294e+00,-2.057060040066843065e+00,-1.737045218740004282e+00,-1.511403267195187583e+00,-1.444711311587474345e+00,-1.532171340475463550e+00,-1.720307621547057630e+00,-1.944733757488037229e+00,-2.141213098539300752e+00,-2.250506559777412985e+00,-2.232700641290441101e+00,-2.082426336819226620e+00,-1.816919111422269140e+00,-1.468416469555107184e+00,-1.090622641688002048e+00,-7.487357577565176836e-01,-4.883702055744746362e-01,-3.022244409378586627e-01,-1.438880511048158950e-01,2.255262387214411121e-02,2.015061436136121320e-01,3.928163797950402492e-01,5.890411058636235708e-01,7.592532243602160280e-01,8.583897401087962065e-01,8.786523693648444766e-01,8.446177318896048725e-01,7.782947204892489701e-01,7.059114164219070231e-01,6.756015415380942635e-01,7.256686007681363293e-01,8.328390355713505278e-01,9.294128205484357697e-01,9.644397565983032772e-01,9.393373607974214723e-01,8.850502770176703615e-01,8.273130198922019618e-01,7.688035783280829927e-01,7.188319543658920896e-01,6.967134175815942188e-01,6.959138489431673236e-01,6.746351357881325006e-01,6.094214495648913044e-01,5.239665439936960212e-01,4.383601703299906949e-01,3.526196443098386646e-01,2.599688658665208485e-01,1.745636878550065052e-01,1.175460530098942497e-01,9.202127111064850595e-02,8.340152637969341920e-02,8.081834073546435848e-02,1.025722786359253846e-01,1.654086294818150060e-01,2.700978262496692150e-01,4.297172459964938018e-01,6.782284692376128188e-01,1.023194069562829212e+00,1.419725484012704930e+00,1.824501705410666696e+00,2.201292179315775144e+00,2.500739029269961833e+00,2.691263817752272747e+00,2.787182577903683178e+00,2.831554287013713811e+00,2.865526272890875248e+00,2.937158015320715521e+00,3.092219999853643486e+00,3.322857802331341759e+00,3.562828155783267281e+00,3.733681153519131879e+00,3.802426980424368441e+00,3.776970082808617235e+00,3.659240394183951306e+00,3.454204099200444578e+00,3.201274526592272185e+00,2.960427464964741073e+00,2.760398085045519867e+00,2.590220239669053015e+00,2.434982108147202950e+00,2.287847535709734981e+00,2.129642641875612252e+00,1.921181306253017418e+00,1.638579418387338782e+00,1.311609266897201476e+00,1.005479420276609526e+00,7.860867023024069589e-01,7.081275320174287291e-01,8.060641246013603434e-01,1.076925416004059777e+00,1.480322866218368505e+00,1.946528839627271745e+00,2.378973225143581338e+00,2.669309739149861027e+00,2.753699189899944333e+00,2.642464626881327217e+00,2.374931350851444023e+00,1.973576259825529533e+00,1.467082832797516723e+00,9.172517587704172026e-01,3.994937401941032196e-01,-2.613916025519175124e-02,-3.207925724327423400e-01,-4.726166492628373073e-01,-5.060734775168440613e-01,-4.683272327024349257e-01,-3.928475336359374959e-01,-3.026837455426250600e-01,-2.313255196824454130e-01,-2.067461180694627476e-01,-2.203179201060131709e-01,-2.342748824746010428e-01,-2.460008569575095616e-01,-2.900929465147248920e-01,-3.804974180423928432e-01,-5.058094634654018984e-01,-6.693225004835287040e-01,-8.779448347223066662e-01,-1.100725249337015432e+00,-1.281651155137901510e+00,-1.390628872976135133e+00,-1.428361331139702983e+00,-1.406326329838780032e+00,-1.349866896906904978e+00,-1.287892942832138399e+00,-1.225999059535547442e+00,-1.150952316619923366e+00,-1.051961519739531337e+00,-9.293909911869734364e-01,-7.940437065269263517e-01,-6.515199514964000738e-01,-5.007533592776204356e-01,-3.523174251663319656e-01,-2.503000138794408413e-01,-2.237329013805576527e-01,-2.493709359743889187e-01,-2.767810394061563373e-01,-2.722623810818253776e-01,-2.371493282400091995e-01,-1.931838050769101311e-01,-1.518396124385684998e-01,-1.065488002706725806e-01,-6.640212522608876511e-02,-4.968711759972770092e-02,-4.234325149403821154e-02,1.912906850965515309e-03,1.097290426877691183e-01,2.652910006468440218e-01,4.378378559636345035e-01,5.990623790019127259e-01,7.228143727826407128e-01,8.110652349597076149e-01,9.005912993351803397e-01,1.020313470255778343e+00,1.152001073296256450e+00,1.259036996906722550e+00,1.325578539846809623e+00,1.347872134989252402e+00,1.315927047850671938e+00,1.242865486730666769e+00,1.186373008908525151e+00,1.194680020066271497e+00,1.255787908197372627e+00,1.322444607078686385e+00,1.347040348227448892e+00,1.301914197121153638e+00,1.169964928155991624e+00,9.512780318671177904e-01,6.774145222537787392e-01,4.007109064933667697e-01,1.826350882233552242e-01,6.069485688347244640e-02,3.907634937478001586e-02,1.027266525228396343e-01,2.343509200063393083e-01,4.151707226058146682e-01,5.956957510030072012e-01,7.006626922053563744e-01,6.830603662018506217e-01,5.609421319283037777e-01,3.778505460692057616e-01,1.620598755333018670e-01,-5.462656565920560869e-02,-2.232837931521499397e-01,-2.961155198306832936e-01,-2.712310613184562014e-01,-1.977728824453968970e-01,-1.318357611877213620e-01,-7.647444540408958324e-02,-2.664575050850786012e-03,7.967936569592709573e-02,1.320452419030907487e-01,1.478685814985583880e-01,1.606441921521856997e-01,1.969447706563004497e-01,2.584927195575763559e-01,3.280933122712802463e-01,3.883136027086010467e-01,4.246451852406033511e-01,4.301091480790012467e-01,3.847695367514184506e-01,2.554707547659362810e-01,4.013113538434025934e-02,-2.150136142396779082e-01,-4.684269319308603241e-01,-7.099932102351061980e-01,-9.110391339741512606e-01,-1.034333407523984283e+00,-1.087273733162476663e+00,-1.101795499446521331e+00,-1.070538204560730344e+00,-9.724658263142550441e-01,-8.262118579622202974e-01,-6.627726509805439425e-01,-5.058563050178447318e-01,-3.811450420628338387e-01,-3.229685199058357492e-01,-3.473404284784715745e-01,-4.327825327552878298e-01,-5.316920352137615158e-01,-5.923090138689767192e-01,-5.820438084452982386e-01,-4.918671509335743597e-01,-3.184813675669466715e-01,-6.323656500110108603e-02,2.354568441754262831e-01,4.952840561218882498e-01,6.448092799425523269e-01,6.702001146596288095e-01,5.981214777958714368e-01,4.624567391995881294e-01,3.027674512338637269e-01,1.633484376576517239e-01,7.761934996154164212e-02,5.397315947827097810e-02,6.439678247715439896e-02,5.652909731047948971e-02,-8.531419367708022172e-03,-1.361168691810180909e-01,-2.977784597260011434e-01,-4.284282136449173994e-01,-4.482433418384240142e-01,-3.220701760787207935e-01,-8.108673613380551481e-02,1.984901882456978073e-01,4.381334513075397785e-01,5.887943343992548817e-01,6.403083863757719207e-01,6.001632591570892350e-01,4.984510932870879207e-01,3.939961561304694548e-01,3.408620682881117747e-01,3.561116468546023928e-01,4.151670306538007282e-01,4.804626321742146433e-01,5.241704642556062055e-01,5.307235804915741983e-01,4.921514819244541261e-01,4.235603364383592195e-01,3.441131351114103398e-01,2.593833697125887405e-01,1.827832457447274572e-01,1.485063442374859322e-01,1.749274264922266453e-01,2.321533850978979296e-01,2.869549168011079066e-01,3.381852872224373474e-01,3.874995235061031162e-01,4.159821613179532918e-01,4.049516050018530100e-01,3.567528305330885940e-01,2.804675034252187005e-01,1.812569741831336623e-01,7.916026225792967275e-02,4.395653238346032381e-03,-2.482272542405220689e-02,-9.624682133403419243e-03,3.774282608247823273e-02,1.077057872912252079e-01,1.835482915313974839e-01,2.329918596829841093e-01,2.293680441101069167e-01,1.884252640059737027e-01,1.397842214474964151e-01,1.005212692183147793e-01,8.959624354236576937e-02,1.289569748877931743e-01,2.089642322640959948e-01,2.885022444261924335e-01,3.337640158650372890e-01,3.318216839649593686e-01,2.888761852217357484e-01,2.226050402603544365e-01,1.502949417954067834e-01,9.150408741707011240e-02,7.134787647484021333e-02,1.124408300197235200e-01,2.108029970301996125e-01,3.328678517979055118e-01,4.339921963388050918e-01,4.858321105459491029e-01,4.809878989631146129e-01,4.209489114600072357e-01,3.050547795670391360e-01,1.366630697872410760e-01,-5.099168989775255262e-02,-2.013349809151612491e-01,-2.668863443358795995e-01,-2.431474293056679614e-01,-1.394232632701541963e-01,3.640514967289988635e-02,2.521837591561356118e-01,4.581819540864148221e-01,6.072973098611622600e-01,6.729280674177686716e-01,6.288072842718962496e-01,4.725680295022871569e-01,2.457064586110674631e-01,9.427972342151324375e-03,-1.922675037476743454e-01,-3.422395054649543522e-01,-4.297206641291988483e-01,-4.388925765887073394e-01,-3.695570789048180926e-01,-2.503514276618141743e-01,-1.055543146441517421e-01,7.495108995520011197e-02,2.847028961572510286e-01,4.636114880718044118e-01,5.604942238565769896e-01,5.640431498694784551e-01,4.608936617741162256e-01,2.359537217658951302e-01,-6.993313498922905380e-02,-3.718859256794955770e-01,-5.968834085880964091e-01,-7.130941033439307519e-01,-7.219304351397517472e-01,-6.559204383307949415e-01,-5.656306911759270140e-01,-4.855745190423186863e-01,-4.399831488947769098e-01,-4.491439116967581580e-01,-5.005823868327476944e-01,-5.485526165991402303e-01,-5.659445609936222255e-01,-5.652570259958450416e-01,-5.629201245737124326e-01,-5.440469414133418669e-01,-4.777356225204797413e-01,-3.570684971085246184e-01,-2.121802263111047804e-01,-9.716907463446032567e-02,-4.814422416770279545e-02,-6.385264794854621229e-02,-1.297091050443963112e-01,-2.235387151828516217e-01,-3.104105226327915634e-01,-3.388195220970703359e-01,-2.772680932667150322e-01,-1.219772993135869316e-01,1.188840702843753927e-01,4.054040234513537899e-01,6.600100597095360788e-01,8.125988109602716447e-01,8.552720191143671213e-01,8.191042581090296482e-01,7.321322227701826391e-01,6.146686505413038182e-01,5.014518261269994559e-01,4.333304497846061087e-01,4.274938954640128408e-01,4.744131590195483916e-01,5.544532108540799475e-01,6.487292485077403859e-01,7.288024817242820808e-01,7.657577299741610277e-01,7.474215380672082354e-01,6.690103443820889506e-01,5.175791034355082809e-01,3.056441976474458255e-01,8.501406436087728669e-02,-9.499455195289807641e-02,-2.111936040084890498e-01,-2.491215708745920521e-01,-2.148993211462892905e-01,-1.449450282346866070e-01,-7.651789713191985143e-02,-1.909357268900123417e-02,3.774363465819513541e-02,9.769933047081631738e-02,1.586850008965957626e-01,2.183375223335554116e-01,2.845114953711629369e-01,3.508855871797901260e-01,3.849417884187481542e-01,3.633249895364770166e-01,3.009180580830498886e-01,2.294052450849356772e-01,1.654574570976264647e-01,1.255536077547425300e-01,1.353060138404112156e-01,2.193731596588570365e-01,3.648764731892813473e-01,5.164889696354409976e-01,6.244198430165888158e-01,6.813525614538414876e-01,6.941988765516148296e-01,6.638303932054715473e-01,5.970663911873032026e-01,5.236506004154649618e-01,4.857474206502661596e-01,5.041101582081820576e-01,5.583498262474183571e-01,6.187139257997599229e-01,6.726746711480980911e-01,7.266471293709313439e-01,7.837263972422678915e-01,8.349121999863234889e-01,8.671371125257866241e-01,8.713870144458774059e-01,8.491345120681540459e-01,7.991997429817394583e-01,7.263799206174429424e-01,6.565700218085525064e-01,6.198082874011392462e-01,6.431746139819137786e-01,7.333382026960572064e-01,8.642183343521147032e-01,9.994439939279221585e-01,1.107523352916094161e+00,1.160105324767189305e+00,1.143431871143538947e+00,1.066486367658200596e+00,9.414994698398352346e-01,7.770519109969038496e-01,6.149107592355812502e-01,5.180356899999040143e-01,5.087660931070369097e-01,5.633004890863587688e-01,6.594648695578301245e-01,7.883540833551263560e-01,9.337523410300190285e-01,1.078283021028004773e+00,1.210170588959643911e+00,1.319290746712141082e+00,1.396834384476189905e+00,1.421585974447112655e+00,1.356527431425249342e+00,1.181886008214665162e+00,9.246844918653184253e-01
